488.2800005607661,62.75726164285816,36465889280.0,488.2790005607661,488.2810005607661,62.707261642858164,62.80726164285816
706.3997344466434,74.94186242221764,18557450240.0,706.3987344466434,706.4007344466434,74.89186242221764,74.99186242221764
473.2797127652745,81.13252772727928,14651599872.0,473.2787127652745,473.2807127652745,81.08252772727928,81.18252772727928
507.7442442636747,85.86005650845074,14438129664.0,507.74324426367474,507.7452442636747,85.81005650845074,85.91005650845074
556.9545423950864,75.2097962174069,14378309632.0,556.9535423950864,556.9555423950864,75.1597962174069,75.2597962174069
662.313299814664,53.1326542875282,14084780032.0,662.312299814664,662.314299814664,53.0826542875282,53.182654287528194
533.3251683053173,92.92965763257874,13875170304.0,533.3241683053174,533.3261683053173,92.87965763257874,92.97965763257874
587.3222744086245,51.29553346129597,12428000256.0,587.3212744086245,587.3232744086245,51.24553346129597,51.345533461295965
492.78533323792425,89.21130703897411,11818869760.0,492.7843332379243,492.7863332379242,89.16130703897412,89.26130703897411
499.7469869218694,106.96743044649537,11120820224.0,499.7459869218694,499.74798692186937,106.91743044649537,107.01743044649537
569.2930853618185,53.14937499960448,9178757120.0,569.2920853618185,569.2940853618185,53.099374999604485,53.19937499960448
571.3091560987252,79.64527024060331,9120106496.0,571.3081560987252,571.3101560987252,79.59527024060331,79.6952702406033
508.2928616308145,66.20572217887366,8924935168.0,508.29186163081454,508.2938616308145,66.15572217887366,66.25572217887365
912.9973759738232,96.82540820728569,8796180480.0,912.9963759738232,912.9983759738232,96.7754082072857,96.87540820728569
500.7875882299639,55.43846486610301,8438812160.0,500.7865882299639,500.78858822996386,55.388464866103014,55.48846486610301
834.9263585852938,75.1957998233026,8392997888.0,834.9253585852938,834.9273585852937,75.1457998233026,75.24579982330259
589.3104269984618,46.07926721264593,8385334784.0,589.3094269984618,589.3114269984618,46.029267212645934,46.12926721264593
648.337216206391,107.72541168118141,8353534976.0,648.336216206391,648.3382162063909,107.67541168118142,107.77541168118141
471.72979630322686,27.33145779038124,8182440960.0,471.7287963032269,471.73079630322684,27.28145779038124,27.38145779038124
572.8142284664601,82.83546073587581,8025070080.0,572.8132284664601,572.8152284664601,82.78546073587582,82.88546073587581
597.8279078148599,73.46895704469061,7885705216.0,597.82690781486,597.8289078148599,73.41895704469061,73.51895704469061
600.3411172471214,102.03727045882037,7447439872.0,600.3401172471214,600.3421172471213,101.98727045882038,102.08727045882037
783.3617028745324,85.1922791676564,7357402112.0,783.3607028745324,783.3627028745324,85.1422791676564,85.24227916765639
484.7397227445937,58.30877626614124,7196384256.0,484.7387227445937,484.74072274459365,58.25877626614124,58.358776266141234
646.8337840715095,47.23688205030603,6922155008.0,646.8327840715095,646.8347840715095,47.18688205030603,47.286882050306026
573.6326651424394,58.73892801145657,6850055168.0,573.6316651424394,573.6336651424393,58.688928011456575,58.78892801145657
558.2883779713774,48.01808935847571,6840709120.0,558.2873779713774,558.2893779713773,47.968089358475716,48.06808935847571
816.4198013593233,95.46316988186257,6662528000.0,816.4188013593233,816.4208013593233,95.41316988186257,95.51316988186257
508.74362782962066,39.58986900885559,6621258240.0,508.7426278296207,508.74462782962064,39.53986900885559,39.639869008855584
608.98661400411,58.765549100618934,6383953920.0,608.9856140041101,608.98761400411,58.71554910061894,58.81554910061893
572.3211274015482,101.51421606317538,6367531008.0,572.3201274015482,572.3221274015482,101.46421606317539,101.56421606317538
628.8460483983503,101.80384867255044,6222254080.0,628.8450483983503,628.8470483983502,101.75384867255045,101.85384867255044
510.2611888281541,57.08956482971155,6101954048.0,510.2601888281541,510.2621888281541,57.03956482971155,57.139564829711546
717.866850504799,60.259120457251235,5950988800.0,717.865850504799,717.867850504799,60.20912045725124,60.30912045725123
750.3421305064387,54.45200756326135,5940831232.0,750.3411305064387,750.3431305064387,54.40200756326135,54.502007563261344
577.2816639635982,56.18499982925755,5887702016.0,577.2806639635983,577.2826639635982,56.13499982925755,56.234999829257546
933.4517746103651,130.16349883267875,5885874176.0,933.4507746103651,933.452774610365,130.11349883267874,130.21349883267877
547.317817456628,63.06401706419975,5825690112.0,547.316817456628,547.3188174566279,63.014017064199756,63.11401706419975
560.2899450242593,62.84520553359633,5810085888.0,560.2889450242593,560.2909450242593,62.79520553359633,62.895205533596325
793.0593015097268,80.6091749110595,5793591808.0,793.0583015097268,793.0603015097267,80.5591749110595,80.6591749110595
606.3427984913897,93.66424487560855,5732604928.0,606.3417984913897,606.3437984913896,93.61424487560855,93.71424487560854
652.8464893829963,66.51002946583283,5614261760.0,652.8454893829963,652.8474893829963,66.46002946583283,66.56002946583283
949.4830212438048,110.40699445563875,5602973184.0,949.4820212438049,949.4840212438048,110.35699445563876,110.45699445563875
660.3394401017292,51.80416429041392,5593165824.0,660.3384401017292,660.3404401017292,51.754164290413925,51.85416429041392
515.6149104172114,77.32214390118519,5591528960.0,515.6139104172114,515.6159104172114,77.27214390118519,77.37214390118518
498.91046741670925,23.95898528310763,5536150016.0,498.9094674167093,498.91146741670923,23.90898528310763,24.00898528310763
632.8431415876652,65.46312950781402,5447535104.0,632.8421415876652,632.8441415876651,65.41312950781402,65.51312950781401
666.8538492967434,55.98276743587919,5421932032.0,666.8528492967434,666.8548492967434,55.93276743587919,56.03276743587919
980.9641363059071,102.94585445068296,5414810112.0,980.9631363059071,980.9651363059071,102.89585445068296,102.99585445068296
660.3551542967181,84.76594906869188,5410164224.0,660.3541542967181,660.356154296718,84.71594906869188,84.81594906869188
668.3527670087403,71.22055752533466,5358123008.0,668.3517670087404,668.3537670087403,71.17055752533466,71.27055752533465
938.9179457768748,49.06699802320965,5337652224.0,938.9169457768749,938.9189457768748,49.01699802320965,49.116998023209646
580.3183711936703,82.43626906525907,5228827136.0,580.3173711936703,580.3193711936702,82.38626906525907,82.48626906525907
960.5054407885549,82.25998809296699,5155910144.0,960.5044407885549,960.5064407885549,82.209988092967,82.30998809296699
523.2855350414353,34.43138795522183,5029755904.0,523.2845350414353,523.2865350414353,34.38138795522183,34.48138795522183
606.3409030622236,72.6313856894843,4960695808.0,606.3399030622236,606.3419030622235,72.5813856894843,72.6813856894843
723.8484687196377,53.41309321635239,4904012800.0,723.8474687196377,723.8494687196377,53.36309321635239,53.463093216352384
695.346945355062,64.78722501991932,4830203904.0,695.345945355062,695.3479453550619,64.73722501991932,64.83722501991932
598.8197301988619,78.09133981338623,4790528000.0,598.8187301988619,598.8207301988618,78.04133981338623,78.14133981338622
807.4548003635376,124.70119103459999,4736654848.0,807.4538003635377,807.4558003635376,124.65119103459999,124.75119103459998
592.3270128968052,60.31711563933243,4602562048.0,592.3260128968052,592.3280128968051,60.26711563933243,60.367115639332425
607.3144921703706,80.93998531652005,4511524864.0,607.3134921703706,607.3154921703706,80.88998531652005,80.98998531652005
681.0391886402548,105.83685062748857,4456291840.0,681.0381886402548,681.0401886402548,105.78685062748858,105.88685062748857
808.4225399355543,110.24076053187085,4437012992.0,808.4215399355543,808.4235399355542,110.19076053187085,110.29076053187084
