mz,rt,area,#,SampleA_1.csv_mz,SampleA_1.csv_rt,SampleA_1.csv_area,SampleA_2.csv_mz,SampleA_2.csv_rt,SampleA_2.csv_area,SampleA_3.csv_mz,SampleA_3.csv_rt,SampleA_3.csv_area,SampleA_4.csv_mz,SampleA_4.csv_rt,SampleA_4.csv_area,SampleB_1.csv_mz,SampleB_1.csv_rt,SampleB_1.csv_area,SampleB_2.csv_mz,SampleB_2.csv_rt,SampleB_2.csv_area,SampleB_3.csv_mz,SampleB_3.csv_rt,SampleB_3.csv_area,SampleB_4.csv_mz,SampleB_4.csv_rt,SampleB_4.csv_area
109.07420349121094,3.5320498943328857,1226.093017578125,0.0,109.0739974975586,3.481149911880493,868.7478637695312,109.0739974975586,3.4979000091552734,1050.796142578125,109.07540130615234,3.4953999519348145,1095.675048828125,109.07540130615234,3.5049667358398438,946.3270874023438,109.07420349121094,3.5320498943328857,1226.093017578125,109.07550048828125,3.5397000312805176,1227.4622802734375,109.07550048828125,3.556166648864746,1165.3111572265625,109.0739974975586,3.5725834369659424,1410.3570556640625
109.07540130615234,0.5427833199501038,2816.84619140625,0.0,109.07520294189453,0.5426666736602783,1713.8701171875,109.07420349121094,0.538433313369751,2142.951171875,109.07530212402344,0.5422666668891907,2079.51513671875,109.0739974975586,0.5391666889190674,2219.093994140625,109.07550048828125,0.5667499899864197,2713.918701171875,109.07559967041016,0.5475500226020813,2932.378662109375,109.07550048828125,0.5488666892051697,3284.51025390625,109.07540130615234,0.5427833199501038,2816.84619140625
109.07540130615234,3.186166763305664,124.60791778564453,0.0,109.07540130615234,3.191999912261963,150.24085998535156,109.07569885253906,3.1935832500457764,148.64820861816406,109.07540130615234,3.1769332885742188,155.45697021484375,109.07540130615234,3.186166763305664,124.60791778564453,109.07559967041016,3.1833999156951904,231.08071899414062,109.07540130615234,3.1777167320251465,210.3389434814453,109.0740966796875,3.194683313369751,225.20362854003906,109.07530212402344,3.1811165809631348,236.2291259765625
109.07569885253906,4.93779993057251,3510.88037109375,0.0,109.07540130615234,4.591916561126709,1297.144287109375,109.0740966796875,4.624166488647461,1388.04150390625,109.07550048828125,4.682833194732666,1089.484375,109.0739974975586,4.722733497619629,810.4329833984375,109.07569885253906,4.93779993057251,3510.88037109375,109.07550048828125,4.974766731262207,3560.350341796875,109.07530212402344,5.073566436767578,1407.707275390625,109.07389831542969,5.175149917602539,1682.2568359375
109.0739974975586,0.6043999791145325,7963.4287109375,0.0,109.07659912109375,0.6378333568572998,1549.53662109375,109.07420349121094,0.6464333534240723,1210.191650390625,109.07530212402344,0.5422666668891907,2079.51513671875,109.07679748535156,0.6469833254814148,1128.8660888671875,109.0739974975586,0.6043999791145325,7963.4287109375,109.07559967041016,0.5475500226020813,2932.378662109375,109.07550048828125,0.5488666892051697,3284.51025390625,109.07540130615234,0.5427833199501038,2816.84619140625
109.07550048828125,5.007050037384033,489.1602783203125,0.0,109.07679748535156,5.095049858093262,581.3209228515625,109.0740966796875,5.08596658706665,491.79876708984375,109.0739974975586,5.026800155639648,338.2793884277344,109.07550048828125,5.007050037384033,489.1602783203125,109.07569885253906,4.93779993057251,3510.88037109375,109.07550048828125,4.974766731262207,3560.350341796875,109.07559967041016,4.886916637420654,1724.4075927734375,109.07389831542969,4.873000144958496,1933.81982421875
109.08580017089844,4.336966514587402,213.47035217285156,0.0,109.08260345458984,4.333433151245117,367.1571044921875,109.08300018310547,4.306016445159912,367.17498779296875,109.08270263671875,4.333849906921387,311.46075439453125,109.081298828125,4.316249847412109,425.2430114746094,109.08580017089844,4.3441667556762695,270.5347900390625,109.08580017089844,4.336966514587402,213.47035217285156,109.08419799804688,4.339283466339111,213.7947998046875,109.08290100097656,4.368033409118652,184.78465270996094
109.0770034790039,4.941649913787842,257.6570129394531,0.0,109.08399963378906,4.896733283996582,39.47787857055664,109.07260131835938,4.98663330078125,276.99066162109375,109.0770034790039,4.941649913787842,257.6570129394531,109.07540130615234,4.9227166175842285,239.63108825683594,109.07569885253906,4.93779993057251,3510.88037109375,109.07550048828125,4.974766731262207,3560.350341796875,109.07530212402344,5.073566436767578,1407.707275390625,109.07389831542969,4.873000144958496,1933.81982421875
114.12740325927734,1.0402333736419678,898.5380859375,0.0,114.127197265625,1.0609666109085083,988.0146484375,114.12740325927734,1.0402333736419678,898.5380859375,114.1270980834961,1.059399962425232,895.12353515625,114.1272964477539,1.0401333570480347,883.91162109375,114.12580108642578,1.0468833446502686,902.3569946289062,114.12590026855469,1.0291833877563477,874.0824584960938,114.12580108642578,1.031000018119812,879.8659057617188,114.1270980834961,1.0127500295639038,817.8336791992188
114.12560272216797,12.400066375732422,1165.339599609375,0.0,114.127197265625,12.597383499145508,1434.7799072265625,114.12590026855469,12.555816650390625,1390.828369140625,114.1272964477539,12.47131633758545,1071.79736328125,114.12560272216797,12.400066375732422,1165.339599609375,114.1270980834961,12.26965045928955,8365.234375,114.1272964477539,12.167799949645996,8667.263671875,114.12570190429688,12.072449684143066,8382.2578125,114.12570190429688,11.985217094421387,9062.0673828125
114.127197265625,0.5943333506584167,1372.0828857421875,0.0,114.127197265625,0.5943333506584167,1372.0828857421875,114.12740325927734,0.588100016117096,1518.06298828125,114.12570190429688,0.5927666425704956,1416.4222412109375,114.12580108642578,0.5888333320617676,1578.3758544921875,114.1272964477539,0.5847499966621399,2131.9248046875,114.1272964477539,0.6010500192642212,2172.599609375,114.12879943847656,0.6026833057403564,2478.557861328125,114.1270980834961,0.5967833399772644,2292.627685546875
114.13300323486328,0.492166668176651,83.4047622680664,0.0,114.13130187988281,0.49568334221839905,66.84774017333984,114.12740325927734,0.588100016117096,1518.06298828125,114.12570190429688,0.5927666425704956,1416.4222412109375,114.13300323486328,0.492166668176651,83.4047622680664,114.13140106201172,0.4882499873638153,89.87738800048828,114.13150024414062,0.486050009727478,121.83802032470703,114.13300323486328,0.48803332448005676,98.72343444824219,114.13140106201172,0.4812833368778229,174.60362243652344
119.04830169677734,5.50885009765625,64.9822998046875,0.0,119.04830169677734,5.482349872589111,57.85671615600586,119.04850006103516,5.546933174133301,52.830055236816406,119.04679870605469,5.500450134277344,31.83370018005371,119.04830169677734,5.50885009765625,64.9822998046875,119.0470962524414,5.64091682434082,70.95132446289062,119.05760192871094,5.465066432952881,26.736175537109375,119.04840087890625,5.664700031280518,75.33477783203125,-1.0,-1.0,-1.0
119.06079864501953,5.163033485412598,15331.7109375,0.0,119.05889892578125,5.152550220489502,14487.599609375,119.06079864501953,5.158133506774902,16216.0810546875,119.05919647216797,5.155133247375488,16144.173828125,119.06079864501953,5.163033485412598,15331.7109375,119.05909729003906,5.181950092315674,18478.841796875,119.05909729003906,5.161749839782715,18014.548828125,119.05909729003906,5.1747331619262695,18188.861328125,119.05909729003906,5.175149917602539,19871.076171875
126.0542984008789,0.6759833097457886,12263.1259765625,0.0,126.05560302734375,0.6668333411216736,8160.75341796875,126.05449676513672,0.6609166860580444,11020.70703125,126.05280303955078,0.6947500109672546,14179.904296875,126.0542984008789,0.6759833097457886,12263.1259765625,126.05449676513672,0.649233341217041,14881.841796875,126.0531005859375,0.661216676235199,15174.8583984375,126.05449676513672,0.6783499717712402,4096.9013671875,126.05419921875,0.6882833242416382,5027.1337890625
136.056396484375,3.186166763305664,109.3231430053711,0.0,136.05810546875,3.191999912261963,106.87081146240234,136.05679321289062,3.1935832500457764,106.475830078125,136.05810546875,3.1769332885742188,107.73400115966797,136.056396484375,3.186166763305664,109.3231430053711,136.0583038330078,3.1833999156951904,329.0097351074219,136.05990600585938,3.19254994392395,245.55584716796875,136.05819702148438,3.1800167560577393,186.73629760742188,136.056396484375,3.1811165809631348,215.85009765625
136.0614013671875,3.5626332759857178,14952.6201171875,0.0,136.05979919433594,3.5973000526428223,13983.3955078125,136.06149291992188,3.599400043487549,14347.5869140625,136.06129455566406,3.581899881362915,15081.857421875,136.0614013671875,3.5626332759857178,14952.6201171875,136.0615997314453,3.5610499382019043,19514.4140625,136.0615997314453,3.5543665885925293,20000.974609375,136.05999755859375,3.5415000915527344,27674.43359375,136.05979919433594,3.529099941253662,29868.666015625
136.07479858398438,3.953700065612793,7445.51806640625,0.0,136.07420349121094,3.8443000316619873,4927.208984375,136.07460021972656,3.8597166538238525,5625.25341796875,136.07449340820312,3.885883331298828,6163.94287109375,136.07470703125,3.8817832469940186,6982.83447265625,136.07479858398438,3.953700065612793,7445.51806640625,136.07470703125,3.9619998931884766,7031.20556640625,136.07460021972656,3.992466688156128,7369.29638671875,136.07440185546875,4.021900177001953,8553.1005859375
136.07460021972656,3.5028834342956543,6925.90380859375,0.0,136.07449340820312,3.481149911880493,6548.79736328125,136.07479858398438,3.4832334518432617,6953.62744140625,136.07420349121094,3.4809000492095947,7482.068359375,136.07449340820312,3.475966691970825,7619.4228515625,136.07460021972656,3.5028834342956543,6925.90380859375,136.0615997314453,3.5543665885925293,20000.974609375,136.05999755859375,3.5415000915527344,27674.43359375,136.05979919433594,3.529099941253662,29868.666015625
146.1165008544922,0.5847499966621399,9832.865234375,0.0,146.1179962158203,0.575166642665863,6974.32177734375,146.1165008544922,0.5701000094413757,6862.4560546875,146.1165008544922,0.5739333629608154,6961.98974609375,146.11659240722656,0.5706666707992554,6698.4716796875,146.1165008544922,0.5847499966621399,9832.865234375,146.11659240722656,0.6010500192642212,9445.712890625,146.11659240722656,0.6026833057403564,10685.0576171875,146.11630249023438,0.5967833399772644,12075.9599609375
150.07569885253906,0.886983335018158,1626.326416015625,0.0,150.07569885253906,0.886983335018158,1626.326416015625,150.0760955810547,0.8952333331108093,1435.1632080078125,150.07589721679688,0.8854166865348816,1409.2017822265625,150.0760955810547,0.8952999711036682,1424.695068359375,150.07620239257812,0.8873833417892456,1375.3834228515625,150.07620239257812,0.8841999769210815,1252.9390869140625,150.0760040283203,0.8856666684150696,1217.4979248046875,150.0760040283203,0.881600022315979,1248.943115234375
150.07769775390625,0.6043999791145325,12915.427734375,0.0,150.0758056640625,0.5943333506584167,12166.3330078125,150.07620239257812,0.588100016117096,12632.025390625,150.0758056640625,0.5927666425704956,10863.4482421875,150.07589721679688,0.5888333320617676,11117.4560546875,150.07769775390625,0.6043999791145325,12915.427734375,150.0760955810547,0.6162166595458984,13205.197265625,150.07769775390625,0.6176833510398865,14577.255859375,150.0756072998047,0.6122833490371704,15591.7568359375
154.0850067138672,3.3681833744049072,897.9398193359375,0.0,154.08299255371094,3.364983320236206,680.0941162109375,154.0847930908203,3.3672499656677246,766.3966674804688,154.0847930908203,3.3645832538604736,946.4480590820312,154.08489990234375,3.359649896621704,925.929931640625,154.0832977294922,3.3729000091552734,735.1170654296875,154.0847930908203,3.38070011138916,849.699462890625,154.0850067138672,3.3681833744049072,897.9398193359375,154.0847930908203,3.3839333057403564,840.7417602539062
154.0847930908203,31.712583541870117,2007.900390625,0.0,154.08489990234375,31.61181640625,184.3694305419922,154.08529663085938,31.62008285522461,95.03410339355469,154.0847930908203,31.712583541870117,2007.900390625,154.0847930908203,31.61115074157715,53.68645477294922,154.0865020751953,31.72071647644043,250.97996520996094,154.085205078125,31.722700119018555,217.6904296875,154.0863037109375,31.715499877929688,207.7751007080078,154.08810424804688,31.712432861328125,250.511474609375
154.0854034423828,31.720399856567383,1904.7550048828125,0.0,154.0850067138672,31.727649688720703,1859.274658203125,154.0854034423828,31.720399856567383,1904.7550048828125,154.0847930908203,31.712583541870117,2007.900390625,154.0845947265625,31.713150024414062,1930.623779296875,154.0865020751953,31.72071647644043,250.97996520996094,154.085205078125,31.722700119018555,217.6904296875,154.0863037109375,31.715499877929688,207.7751007080078,154.08810424804688,31.712432861328125,250.511474609375
154.08839416503906,31.250450134277344,565.391357421875,0.0,154.08509826660156,31.248184204101562,822.0923461914062,154.08360290527344,31.271766662597656,727.9629516601562,154.08839416503906,31.250450134277344,565.391357421875,154.08670043945312,31.264999389648438,535.3245239257812,154.08309936523438,31.21875,75.01658630371094,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,154.07240295410156,31.207300186157227,45.277130126953125
154.08299255371094,3.4953999519348145,519.2037353515625,0.0,154.08639526367188,3.5103166103363037,513.8302612304688,154.08689880371094,3.512399911880493,528.4320678710938,154.08299255371094,3.4953999519348145,519.2037353515625,154.0865020751953,3.49031662940979,423.2520751953125,154.0832061767578,3.4883832931518555,92.56578826904297,154.0847930908203,3.38070011138916,849.699462890625,154.0832977294922,3.497833251953125,70.7393798828125,154.0847930908203,3.3839333057403564,840.7417602539062
154.0970001220703,3.200833320617676,1552.1932373046875,0.0,154.0968017578125,3.2066667079925537,1696.697998046875,154.09719848632812,3.208416700363159,1497.3992919921875,154.0970001220703,3.2062666416168213,1546.1204833984375,154.0970001220703,3.200833320617676,1552.1932373046875,154.09719848632812,3.1982333660125732,1600.0780029296875,154.0955047607422,3.19254994392395,1615.0740966796875,154.09719848632812,3.194683313369751,1597.26171875,154.09689331054688,3.1811165809631348,1596.4658203125
